Id,SalePrice,count
2409,180282.570719908,114570.96
2410,192600.338060371,145678.06
2411,166115.491248565,105574.96
2412,186379.553524443,125727.71
2413,184361.992258449,121302.93
2414,186220.965458121,139146.94
2415,198176.47090687,129849.9
2416,168437.776500131,120430.46
2417,178003.582312015,115421.98
2418,179180.469244588,112719.7
2419,191930.561104806,103580.805
2420,175590.266214964,105792.94
2421,176713.19307219,119722.85
2422,180159.090947005,103981.37
2423,188090.100808026,
2424,186184.717727913,176845.25
2425,223055.588672278,180246.03
2426,158270.753116401,130586.93
2427,184733.12846644,
2428,199926.378957429,151577.75
2429,175075.785166001,115451.12
2430,180917.925148076,124350.59
2431,182067.760625207,99250.086
2432,178238.60191545,143230.89
2433,173454.944606532,119824.37
2434,176821.936262814,119738.445
2435,183642.191304235,118593.99
2436,177254.582741058,106977.74
2437,168715.950111702,98060.62
2438,180096.931198144,113990.49
2439,160620.728178758,117246.57
2440,175286.544392273,104358.1
2441,153494.783276297,71069.984
2442,156407.65915545,92212.01
2443,162162.525245786,126167.305
2444,166809.886827197,134198.98
2445,172929.156408918,81810.37
2446,193514.330894137,163281.78
2447,181612.141603756,183087.19
2448,191745.386377068,147222.17
2449,171369.325038261,142485.34
2450,184425.470567051,126025.35
2451,170563.252355189,110090.71
2452,184522.369240168,136532.2
2453,164968.947931153,91608.48
2454,157939.621592364,129957.97
2455,151520.381580069,118498.68
2456,176129.508722531,99018.36
2457,171112.978971478,126877.85
2458,169762.081624282,159199.34
2459,162246.828936295,92700.22
2460,171339.303381589,154463.4
2461,189034.753653813,136223.08
2462,175758.873595981,131011.38
2463,163351.721489893,113059.52
2464,189806.546645026,204272.88
2465,175370.990918319,135302.9
2466,196895.599900301,90339.26
2467,176905.917994834,144793.94
2468,176866.557227858,68053.34
2469,163590.677170026,58700.16
2470,212693.502958393,182368.4
2471,192686.931747717,205538.75
2472,181578.684951827,143660.94
2473,166475.457581812,93621.05
2474,185998.255166219,58130.0
2475,185527.714877908,222246.62
2476,159027.118197683,106728.14
2477,181169.654933769,99370.85
2478,176732.915304722,124927.37
2479,191619.294648838,91250.06
2480,189114.303789324,161721.34
2481,180934.635330334,114382.11
2482,164573.372223048,116070.02
2483,173902.011270196,104598.63
2484,165625.127741229,115334.61
2485,179555.219570787,115250.38
2486,196899.720661579,139824.9
2487,207566.12470446,169893.9
2488,163899.981149274,152407.75
2489,189179.428177786,129208.234
2490,193892.880023125,135519.12
2491,178980.874331431,88176.49
2492,179749.876244365,145407.1
2493,197999.674975598,141615.53
2494,203717.470295797,115368.04
2495,185249.261156892,86379.16
2496,201691.208274848,207421.89
2497,181956.548314794,147453.62
2498,171895.936275806,107170.555
2499,187245.168439419,76016.33
2500,157816.77461318,97067.375
2501,191702.912573325,139026.78
2502,198599.420028908,135171.61
2503,187193.313676329,83736.13
2504,220514.993999535,118604.76
2505,181814.527595192,286871.1
2506,183750.755371907,232452.53
2507,183000.431679579,298299.44
2508,185830.971906573,237880.03
2509,185497.872344187,226062.42
2510,179613.437681321,208875.81
2511,164454.967963631,171790.61
2512,185127.237217638,200849.47
2513,178750.613844623,214162.19
2514,160927.61044889,323801.72
2515,192562.808057836,129423.414
2516,180990.24148554,179312.78
2517,180064.941503122,130018.445
2518,196070.997393789,136499.97
2519,180352.919019023,229029.7
2520,183367.953769362,204815.22
2521,176734.841494027,177682.25
2522,180848.220765939,203576.84
2523,187806.059368823,104878.57
2524,180521.52640004,120507.18
2525,181502.754496154,150167.88
2526,174525.87942676,145280.39
2527,188927.984063168,107915.62
2528,184728.870431253,112681.14
2529,179857.975518011,114134.055
2530,180962.868071609,119313.516
2531,179194.066390078,184371.47
2532,179591.789259484,211281.9
2533,180638.463702549,190458.53
2534,185846.215131922,212323.5
2535,195174.031139141,220130.34
2536,192474.56829063,202670.9
2537,164200.595496827,203191.84
2538,178403.094096818,178223.1
2539,170774.84018302,176133.98
2540,179879.945898337,173377.75
2541,177668.192752792,173947.88
2542,180174.328610725,166478.61
2543,170643.303572141,118672.234
2544,165448.004289838,115337.53
2545,195531.754886222,147466.84
2546,165314.177682121,118450.05
2547,172532.757660882,155208.1
2548,203310.218069877,149596.6
2549,175090.062515883,156625.06
2550,230841.338626282,526554.5
2551,155225.19006632,131997.72
2552,168322.342441945,127702.36
2553,165956.259265265,
2554,193956.817564124,
2555,171070.367893827,115266.89
2556,166285.243628001,95358.26
2557,182875.801346628,97372.46
2558,218108.536769738,
2559,174378.777632042,130639.85
2560,164731.316372391,146889.92
2561,156969.695083273,133696.72
2562,173388.854342604,133996.16
2563,177559.628685119,135413.08
2564,194297.789279905,204877.53
2565,174894.588364005,116918.88
2566,196544.144075798,142420.12
2567,179036.158528149,109825.21
2568,211423.986511149,163689.16
2569,208156.398935188,202295.02
2570,159233.941347257,99650.77
2571,210820.115134931,166917.16
2572,140196.10979821,124193.32
2573,198678.469082978,173278.25
2574,186818.610760803,197850.48
2575,175044.797633861,128066.1
2576,180031.162892704,
2577,176889.171525162,
2578,159638.856165666,86817.3
2579,154287.264375509,48966.0
2580,191885.618181273,
2581,177503.378612934,113078.27
2582,166548.31684976,114986.18
2583,164475.14942856,222122.9
2584,167484.744857879,132826.22
2585,188683.160555403,201790.9
2586,162243.399502668,217824.25
2587,180807.213919103,181184.97
2588,176279.079637039,126972.664
2589,163438.959094218,147504.69
2590,161495.5393685,235407.84
2591,216032.303722443,193370.53
2592,176632.181541401,185837.34
2593,168743.001567144,
2594,183810.11848086,181033.47
2595,156794.36054728,198029.9
2596,169136.43011395,319208.94
2597,183203.318752456,214411.44
2598,213252.926930889,274967.78
2599,190550.327866959,354740.7
2600,234707.209860273,126739.3
2601,135751.318892816,183707.73
2602,164228.45886894,93392.445
2603,153219.437030419,95622.84
2604,164210.746523801,
2605,163883.229117973,90137.87
2606,154892.776269956,149419.88
2607,197092.08733832,259517.55
2608,228148.376399122,154835.67
2609,178680.587503997,168627.16
2610,165643.341167808,
2611,222406.642660249,114690.766
2612,184021.843582599,149798.7
2613,170871.094939159,129415.98
2614,189562.873697309,115957.28
2615,170591.884966356,152132.88
2616,172934.351682851,128560.66
2617,186425.069879189,176606.94
2618,218648.131133006,186667.34
2619,183035.606761141,214897.12
2620,178378.906069427,189990.19
2621,184516.716597846,168260.98
2622,181419.5253183,169675.83
2623,196858.923438425,213308.0
2624,189228.701486278,291284.3
2625,208973.380761028,275042.4
2626,180269.86896412,159198.28
2627,159488.713683953,138654.17
2628,191490.299507521,615155.1
2629,228684.245137946,608115.2
2630,201842.998700429,400342.5
2631,209242.82289186,494038.2
2632,202357.62258493,473017.0
2633,168238.61218265,294188.97
2634,202524.12465369,374358.0
2635,170588.771929588,152807.4
2636,198375.31512987,166945.84
2637,170636.827889889,162220.02
2638,181991.079479377,235438.56
2639,183994.54251844,188470.34
2640,182951.482193584,132481.5
2641,174126.297156192,96936.46
2642,170575.496742588,192473.34
2643,175332.239869971,97011.96
2644,167522.061539111,117593.45
2645,168095.583738538,112657.46
2646,154406.415627461,92562.75
2647,170996.973346087,99977.26
2648,159056.890245639,123834.586
2649,181373.6165193,134594.66
2650,152272.560975937,123048.18
2651,168664.346821336,140860.16
2652,211007.008292301,392681.6
2653,182909.515032911,256818.27
2654,203926.829353303,234063.22
2655,179082.825442944,440831.16
2656,206260.099795032,346721.3
2657,181732.443415757,404884.88
2658,189698.740693148,
2659,203074.34678979,252893.69
2660,201670.634365666,438999.4
2661,173756.812589691,362364.62
2662,181387.076390881,421732.5
2663,184859.155270535,254750.27
2664,158313.615666777,278604.06
2665,151951.955409666,388271.62
2666,162537.52704471,288097.12
2667,178998.337067854,162332.3
2668,186732.584943041,164001.78
2669,187323.318406165,172421.55
2670,199437.232798284,269290.44
2671,185546.680858653,179417.1
2672,161595.015798593,179563.03
2673,154672.422763036,161415.6
2674,159355.710116165,192398.88
2675,155919.014077746,157553.19
2676,182424.87095604,191778.25
2677,178100.589622319,191612.72
2678,202577.900044456,243005.58
2679,177862.778940605,324117.16
2680,182056.024744887,314646.38
2681,191403.199177104,467195.3
2682,196264.754980043,276782.12
2683,209375.003419718,712831.5
2684,196691.81930173,351395.62
2685,192458.431539585,297008.6
2686,182242.80926507,208636.84
2687,183259.503900506,
2688,188108.243748841,204078.0
2689,171418.640195797,197676.12
2690,194698.882220432,442373.94
2691,174841.84007522,185742.38
2692,172965.476488899,
2693,189386.323677132,198307.9
2694,185682.618340257,
2695,176412.012719061,184926.27
2696,174976.489722867,181249.11
2697,180718.581707643,182555.4
2698,186131.188248242,191995.12
2699,165220.786354033,149424.47
2700,164115.893800435,138910.72
2701,182125.729127024,167813.98
2702,182285.140233276,127755.734
2703,196325.442210366,121581.98
2704,164865.215329881,126076.33
2705,182694.492209823,105180.88
2706,185425.485520958,105306.61
2707,171414.7041191,127661.266
2708,183433.472466085,113003.195
2709,176844.981155794,
2710,180568.187753206,120618.15
2711,185948.625475832,230578.12
2712,189388.291715481,309563.47
2713,142754.489165865,164623.38
2714,156106.800760811,142432.19
2715,155895.397617561,143208.7
2716,159851.977738548,156904.42
2717,185157.832305524,151169.19
2718,180716.291710805,204031.25
2719,176901.093954071,165135.75
2720,181017.222455218,154648.12
2721,183269.159407668,130860.51
2722,193550.830097069,181383.94
2723,170625.842699726,186940.47
2724,182012.405942725,124115.914
2725,179162.507290733,122676.48
2726,183269.159407668,133017.06
2727,180589.836175042,125003.08
2728,181465.935198741,179046.69
2729,196053.029878304,142398.67
2730,183421.020319014,134638.19
2731,167926.839083612,133002.11
2732,168027.530997889,108829.71
2733,182164.26685407,141869.02
2734,172469.071592608,127070.65
2735,181059.374300472,116363.63
2736,182997.570115536,120641.164
2737,166140.504179894,100602.2
2738,198515.546934075,129803.516
2739,193789.648503294,141007.95
2740,173550.025727531,135386.69
2741,176487.943174734,136455.12
2742,188813.302559147,152389.4
2743,178531.911979192,127395.77
2744,182145.731469001,137921.38
2745,179196.465024103,140273.98
2746,169618.349900686,123149.05
2747,170010.168655046,132607.53
2748,181739.671652174,122232.65
2749,172846.934955574,124183.06
2750,195560.8830172,110159.79
2751,180358.114292956,132481.48
2752,211817.702818093,204725.06
2753,176170.128686742,142549.4
2754,234492.248263699,173067.77
2755,182450.956536015,138533.33
2756,174902.068073146,80527.055
2757,173684.174293738,64917.348
2758,147196.673677562,108269.38
2759,175231.189709791,123691.04
2760,193417.64740633,111143.836
2761,183313.601249761,122269.27
2762,180882.250849082,122551.68
2763,186735.697979808,155199.97
2764,172922.865411247,128053.93
2765,202551.677190573,248565.0
2766,190485.634074173,115932.15
2767,173439.49362151,69942.19
2768,196613.598849219,
2769,178152.259700828,108397.445
2770,174519.904825949,133555.69
2771,172627.796932837,115345.77
2772,173732.689486435,
2773,209219.844787023,147919.88
2774,181059.374300472,113559.23
2775,188515.443002459,101865.96
2776,182164.26685407,134276.1
2777,188137.901597981,128766.54
2778,158893.54306269,109211.086
2779,189579.65066771,94329.32
2780,165229.803505847,101855.46
2781,162186.071220207,82392.695
2782,166374.879866351,93983.836
2783,161665.184974757,74952.555
2784,175079.328798445,113418.84
2785,203840.874021305,143345.66
2786,152129.078861057,67931.82
2787,181012.141380101,129162.93
2788,161305.53503837,72464.2
2789,203326.392972343,183060.47
2790,168385.571141831,
2791,183564.365159986,105935.445
2792,163784.619440861,
2793,171989.192193993,174549.72
2794,180839.95616829,74045.48
2795,170895.923185907,111339.4
2796,174071.054808518,58278.832
2797,259423.859147546,161301.69
2798,188000.824679588,106935.29
2799,179171.703565498,104663.76
2800,171022.241447762,
2801,174126.297156192,99967.29
2802,187625.573271948,129369.35
2803,199567.946369234,154561.44
2804,205328.078219268,107540.336
2805,166231.535025379,101922.09
2806,154743.91606057,83935.57
2807,159714.537012622,144738.1
2808,185563.069082422,141362.11
2809,171500.796725006,109399.77
2810,180983.443844799,120755.4
2811,183141.236914997,150831.47
2812,178498.634450214,138076.0
2813,224323.710512388,142614.34
2814,218200.642127877,133044.2
2815,182283.177756557,67261.24
2816,190054.639237419,177894.5
2817,160192.453934518,145365.6
2818,171289.393581756,127401.69
2819,151131.098733642,158656.22
2820,181721.458225594,119336.086
2821,172725.053851858,103715.98
2822,222438.699143414,179456.16
2823,235419.373448928,373853.7
2824,185150.926027596,151250.62
2825,184772.239624699,140240.75
2826,180658.216435809,136233.0
2827,209673.316647174,137900.4
2828,205939.810625621,168897.6
2829,165633.573325837,299322.3
2830,186030.317211014,227013.53
2831,160312.319589212,176898.34
2832,190702.440251029,211142.89
2833,175122.810326699,356557.88
2834,183783.13937519,222487.06
2835,178290.666302221,206118.53
2836,181605.343963015,185958.06
2837,187992.451444752,137795.75
2838,188885.11781517,135443.1
2839,189959.344795118,173438.06
2840,179258.619211334,184589.38
2841,181518.750275669,189044.72
2842,193008.659237315,214832.11
2843,186313.89385619,139871.66
2844,181499.39185067,178788.39
2845,174126.297156192,140748.25
2846,183918.612062767,195967.4
2847,184114.270899227,204591.84
2848,158540.947801398,194186.1
2849,197034.759055859,210761.17
2850,185170.284452595,254287.89
2851,221134.533635148,242681.31
2852,184306.637575967,249017.95
2853,199792.302740996,245948.89
2854,143237.803559736,130163.83
2855,177294.838897736,179967.06
2856,182368.620883855,194091.33
2857,176487.943174734,190411.16
2858,183849.408762071,179629.45
2859,184964.141507413,114242.73
2860,196395.969632434,
2861,188374.936650438,110143.26
2862,176261.296806135,189341.12
2863,163628.142248426,
2864,180618.032628904,244536.84
2865,161647.329794081,128238.27
2866,167129.598867773,115864.13
2867,174750.988352687,100495.27
2868,177560.202116333,97792.92
2869,192577.796112839,114478.35
2870,199202.898960871,131390.44
2871,182818.156667308,
2872,148217.262540651,36345.363
2873,188997.797082492,86225.79
2874,185807.928877601,104794.445
2875,177030.477842021,117871.97
2876,175942.474593632,158706.61
2877,172912.518576433,164690.72
2878,198359.248864591,162040.05
2879,184379.133036383,126267.21
2880,194255.566948886,87159.07
2881,209449.651603064,117653.07
2882,169979.323958443,147729.34
2883,188206.281858748,156011.89
2884,186412.438609167,174290.05
2885,196761.386409959,158579.9
2886,208353.269558209,186845.1
2887,166548.067241044,101834.25
2888,175942.474593632,133508.25
2889,166790.457916434,
2890,160515.850579067,76655.29
2891,192167.621096362,120208.13
2892,178751.551083369,
2893,198678.894117024,
2894,164553.120272354,
2895,156887.932862327,253681.81
2896,164185.777305524,264015.8
2897,212992.120630876,187000.38
2898,197468.550532521,140368.94
2899,180106.84373966,187306.53
2900,183972.071056674,144430.22
2901,245283.198337927,158714.31
2902,170351.963410756,180035.39
2903,195596.307707478,303917.34
2904,189369.756330412,333453.06
2905,223667.404551664,50384.414
2906,169335.310624364,244578.34
2907,167411.02835165,104734.75
2908,187709.555003968,141284.9
2909,196526.002998991,150041.8
2910,137402.569855589,
2911,165086.775061735,84753.914
2912,188506.431412274,145917.0
2913,172917.456816012,83563.445
2914,166274.325225982,
2915,167081.220948984,
2916,164788.778231138,83979.48
2917,219222.423400059,147920.56
2918,184924.279658997,
2919,187741.866657478,240308.8
